Date,Ticker,Open,High,Low,Close,Volume
2024-06-05,AMZN,206.96,211.12,202.44,206.59,36629372
2024-06-05,GOOGL,189.35,195.32,186.43,192.35,31674747
2024-06-05,MSFT,471.64,478.74,461.47,468.52,28195471
2024-06-05,TSLA,384.75,402.47,372.8,390.35,58409155
2024-06-06,AAPL,201.62,209.93,196.66,204.89,64438552
2024-06-06,AMZN,200.41,204.73,197.01,201.31,27502209
2024-06-06,GOOGL,201.15,206.3,193.87,198.97,29695921
2024-06-06,MSFT,467.28,475.95,457.16,465.8,22722210
2024-06-06,TSLA,408.31,429.16,401.97,422.61,39646742
2024-06-07,AAPL,205.0,208.93,202.38,206.29,38728407
2024-06-07,AMZN,204.78,207.74,199.85,202.78,44570573
2024-06-07,GOOGL,197.49,201.02,194.78,198.3,24670468
2024-06-07,MSFT,459.44,470.74,455.9,467.15,37168693
2024-06-07,TSLA,418.39,439.62,391.86,412.8,88770070
2024-06-10,AAPL,209.63,216.04,204.01,210.4,61272537
2024-06-10,AMZN,200.71,204.63,197.49,201.4,36386958
2024-06-10,GOOGL,201.88,204.71,195.21,197.98,15787723
2024-06-10,MSFT,456.12,472.26,446.04,462.04,19800099
2024-06-10,TSLA,411.06,428.56,399.63,416.97,87966553
2024-06-11,AAPL,216.1,220.7,212.54,217.12,60959992
2024-06-11,AMZN,210.26,218.88,203.9,212.45,32506585
2024-06-11,GOOGL,202.34,207.0,195.48,200.09,26329015
2024-06-11,MSFT,465.26,474.56,454.18,463.45,27857012
2024-06-11,TSLA,405.54,421.26,389.72,405.43,89182352
2024-06-12,AAPL,221.54,227.43,215.36,221.24,75182471
2024-06-12,AMZN,213.52,220.34,205.42,212.2,52759319
2024-06-12,GOOGL,204.71,210.87,198.97,205.12,22787859
2024-06-12,MSFT,489.06,494.02,478.14,483.04,32481194
2024-06-12,TSLA,379.22,384.86,367.14,372.68,101005383
2024-06-13,AAPL,212.44,218.66,207.84,214.03,65740413
2024-06-13,AMZN,218.3,221.45,210.99,214.07,30248452
2024-06-13,GOOGL,201.36,205.59,197.1,201.32,28468014
2024-06-13,MSFT,485.96,494.87,476.54,485.43,42669832
2024-06-13,TSLA,368.72,381.58,347.52,360.08,74114325
2024-06-14,AAPL,211.47,215.12,205.75,209.36,75130365
2024-06-14,AMZN,214.18,221.94,209.14,216.83,45619176
2024-06-14,GOOGL,201.68,203.76,197.26,199.32,29041271
2024-06-14,MSFT,485.03,495.77,476.77,487.48,59842199
2024-06-14,TSLA,341.78,354.28,329.45,341.95,137532830
2024-06-17,AAPL,207.37,210.52,204.22,207.37,76430902
2024-06-17,AMZN,218.27,221.88,214.95,218.55,25004616
2024-06-17,GOOGL,188.71,197.73,184.16,193.07,33244222
2024-06-17,MSFT,473.85,488.46,466.88,481.38,26064841
2024-06-17,TSLA,357.86,370.94,342.47,355.47,94209267
2024-06-18,AAPL,207.86,211.23,204.5,207.87,100017591
2024-06-18,AMZN,221.0,224.7,214.9,218.56,25637841
2024-06-18,GOOGL,191.85,195.32,188.7,192.16,18367576
2024-06-18,MSFT,492.27,496.66,491.19,495.57,24887162
2024-06-18,TSLA,342.29,370.97,319.48,347.79,125552723
2024-06-19,AAPL,209.6,214.49,205.35,210.22,59876429
2024-06-19,AMZN,215.47,217.22,212.46,214.19,44826784
2024-06-19,GOOGL,197.93,203.22,189.42,194.62,38364795
2024-06-19,MSFT,512.32,519.3,504.77,511.75,29669291
2024-06-19,TSLA,351.68,361.66,331.93,341.62,55102393
2024-06-20,AAPL,208.12,211.95,204.0,207.83,49708381
2024-06-20,AMZN,215.35,222.76,206.59,213.95,36638632
2024-06-20,GOOGL,195.03,198.49,189.97,193.4,30595545
2024-06-20,MSFT,514.52,527.9,504.98,518.29,32115497
2024-06-20,TSLA,328.38,343.7,314.05,329.33,75179920
2024-06-21,AAPL,210.49,213.6,205.84,208.93,68998858
2024-06-21,AMZN,206.06,211.81,200.24,205.99,28311522
2024-06-21,GOOGL,198.89,205.96,193.55,200.57,29464067
2024-06-21,MSFT,518.67,530.38,511.3,522.96,35653193
2024-06-21,TSLA,331.46,344.88,317.59,331.0,111299976
2024-06-24,AAPL,204.88,210.02,201.37,206.49,51962949
2024-06-24,AMZN,202.8,212.15,199.37,208.62,49499354
2024-06-24,GOOGL,201.69,205.22,197.54,201.06,36977555
2024-06-24,MSFT,519.4,527.87,511.15,519.62,33292334
2024-06-24,TSLA,321.01,332.33,312.07,323.32,89619098
2024-06-25,AAPL,203.46,208.44,199.71,204.67,89081862
2024-06-25,AMZN,222.88,227.96,217.21,222.28,43713149
2024-06-25,GOOGL,198.7,203.85,195.55,200.66,26986485
2024-06-25,MSFT,528.37,541.39,509.09,521.94,24518380
2024-06-25,TSLA,342.56,357.45,320.94,335.52,69511989
2024-06-26,AAPL,199.5,201.35,198.2,200.05,60397706
2024-06-26,AMZN,224.02,228.16,219.02,223.14,18721118
2024-06-26,GOOGL,198.6,200.97,196.91,199.28,31460294
2024-06-26,MSFT,516.39,524.96,504.87,513.4,33693597
2024-06-26,TSLA,340.68,352.02,328.2,339.5,51332539
2024-06-27,AAPL,194.98,201.41,190.99,197.37,55809384
2024-06-27,AMZN,227.42,233.55,218.7,224.76,49594015
2024-06-27,GOOGL,194.65,197.77,190.89,194.0,26061071
2024-06-27,MSFT,503.98,507.16,499.59,502.76,28640819
2024-06-27,TSLA,337.5,352.41,318.34,333.06,112413587
2024-06-28,AAPL,191.9,195.78,189.46,193.32,57341119
2024-06-28,AMZN,215.81,221.63,211.74,217.53,29361154
2024-06-28,GOOGL,194.87,198.98,189.8,193.88,30255118
2024-06-28,MSFT,490.42,498.3,481.78,489.64,33216765
2024-06-28,TSLA,345.75,364.97,324.52,343.62,110475553
2024-07-01,AAPL,189.94,193.0,187.7,190.76,76674283
2024-07-01,AMZN,217.8,222.11,209.79,214.02,22921064
2024-07-01,GOOGL,196.94,201.0,191.49,195.51,32260043
2024-07-01,MSFT,495.21,503.88,484.27,492.9,33616572
2024-07-01,TSLA,342.57,356.48,330.04,343.9,100778866
2024-07-02,AAPL,196.85,198.6,193.58,195.31,62436611
2024-07-02,AMZN,217.67,222.06,214.01,218.38,31794390
2024-07-02,GOOGL,197.65,202.33,190.62,195.24,31618300
2024-07-02,MSFT,480.78,487.39,474.63,481.23,39410880
2024-07-02,TSLA,349.94,361.15,333.3,344.34,180897811
2024-07-03,AAPL,193.22,194.82,191.16,192.76,54572914
2024-07-03,AMZN,210.94,217.27,205.71,212.01,39581977
2024-07-03,GOOGL,194.01,201.74,188.68,196.35,15550091
2024-07-03,MSFT,475.6,487.17,465.73,477.26,25517865
2024-07-03,TSLA,329.29,344.46,312.25,327.32,68564111
2024-07-04,AAPL,203.35,205.52,200.83,203.0,92061968
2024-07-04,AMZN,207.57,216.46,200.32,209.15,40773763
2024-07-04,GOOGL,193.95,197.86,189.99,193.9,22413639
2024-07-04,MSFT,479.99,484.57,472.44,477.0,24181131
2024-07-04,TSLA,321.66,343.41,305.69,327.17,93741688
2024-07-05,AAPL,206.96,209.89,202.48,205.39,51087240
2024-07-05,AMZN,214.44,218.56,208.04,212.11,23651347
2024-07-05,GOOGL,187.77,193.24,183.93,189.38,32323763
2024-07-05,MSFT,484.45,493.3,476.56,485.38,31130143
2024-07-05,TSLA,325.81,340.08,317.43,331.55,63761183
2024-07-08,AAPL,206.33,212.48,200.44,206.58,65577948
2024-07-08,AMZN,213.63,220.26,209.54,216.12,25868983
2024-07-08,GOOGL,188.6,194.4,183.56,189.35,28113351
2024-07-08,MSFT,475.78,485.2,471.27,480.64,36277618
2024-07-08,TSLA,348.87,359.42,337.44,347.97,77149878
2024-07-09,AAPL,204.61,207.71,200.8,203.89,75599974
2024-07-09,AMZN,217.31,221.84,211.38,215.88,32390942
2024-07-09,GOOGL,189.13,194.65,185.09,190.57,24691068
2024-07-09,MSFT,495.99,503.68,482.39,489.98,28406446
2024-07-09,TSLA,344.39,358.89,324.74,339.01,124954701
2024-07-10,AAPL,206.85,210.97,202.93,207.04,38490804
2024-07-10,AMZN,214.86,221.61,210.0,216.7,33029824
2024-07-10,GOOGL,191.23,193.99,187.52,190.28,28172813
2024-07-10,MSFT,489.84,508.01,479.74,497.75,36733986
2024-07-10,TSLA,378.06,390.77,355.16,367.52,51042650
2024-07-11,AAPL,205.87,210.02,201.24,205.38,72804233
2024-07-11,AMZN,217.39,221.65,213.24,217.5,47617988
2024-07-11,GOOGL,193.43,196.69,188.19,191.41,18101907
2024-07-11,MSFT,494.73,502.73,480.52,488.43,32830408
2024-07-11,TSLA,362.59,383.58,353.53,374.23,111091285
2024-07-12,AAPL,205.27,210.21,201.43,206.35,47854500
2024-07-12,AMZN,208.76,216.09,204.89,212.15,35866784
2024-07-12,GOOGL,196.9,198.32,193.34,194.75,29915490
2024-07-12,MSFT,499.93,507.86,489.88,497.78,26591491
2024-07-12,TSLA,354.32,368.74,339.76,354.17,130487153
2024-07-15,AAPL,211.85,220.42,208.13,216.61,78370220
2024-07-15,AMZN,213.96,218.56,207.64,212.21,47426299
2024-07-15,GOOGL,195.83,200.87,193.02,198.02,27321619
2024-07-15,MSFT,490.98,503.55,482.57,495.06,31943348
2024-07-15,TSLA,346.7,361.28,329.3,343.75,114386168
2024-07-16,AAPL,216.18,218.94,213.69,216.44,49356921
2024-07-16,AMZN,213.34,215.81,211.21,213.68,50958248
2024-07-16,GOOGL,201.35,203.58,199.36,201.6,25532812
2024-07-16,MSFT,490.75,499.28,482.11,490.65,24956212
2024-07-16,TSLA,363.39,374.83,350.13,361.52,104457555
2024-07-17,AAPL,224.03,229.81,215.48,221.19,76257496
2024-07-17,AMZN,214.88,218.65,209.88,213.63,45556705
2024-07-17,GOOGL,203.4,210.28,198.91,205.73,23881800
2024-07-17,MSFT,486.45,498.26,476.46,488.23,29670200
2024-07-17,TSLA,383.93,397.62,363.82,377.27,83990144
2024-07-18,AAPL,220.32,226.43,212.43,218.5,82969787
2024-07-18,AMZN,205.11,207.22,203.39,205.5,12000000
2024-07-18,GOOGL,205.29,213.38,199.69,207.71,26444112
2024-07-18,MSFT,491.54,501.65,478.14,488.19,20487885
2024-07-18,TSLA,381.03,392.06,365.81,376.71,79660158
2024-07-19,AAPL,220.42,222.39,216.58,218.53,78998343
2024-07-19,AMZN,214.01,217.84,209.02,212.83,36959831
2024-07-19,GOOGL,207.68,212.06,204.7,209.06,23285792
2024-07-19,MSFT,488.0,499.83,473.0,484.75,27522903
2024-07-19,TSLA,371.39,386.79,362.67,377.91,41606891
2024-07-22,AAPL,228.29,231.14,222.96,225.78,69083895
2024-07-22,AMZN,208.27,211.5,205.14,208.37,73209879
2024-07-22,GOOGL,217.91,221.09,214.0,217.16,22975735
2024-07-22,MSFT,479.86,488.43,469.45,477.99,34997824
2024-07-22,TSLA,355.61,372.82,345.02,362.04,95878908
2024-07-23,AAPL,223.38,227.06,219.52,223.2,61241359
2024-07-23,AMZN,210.82,216.08,203.98,209.2,39455762
2024-07-23,GOOGL,221.31,226.98,214.51,220.16,36180415
2024-07-23,MSFT,475.23,479.28,468.21,472.23,33370028
2024-07-23,TSLA,380.92,394.55,365.3,378.85,85446789
2024-07-24,AAPL,231.05,234.01,227.7,230.65,55633181
2024-07-24,AMZN,212.29,215.77,207.65,211.11,19178209
2024-07-24,GOOGL,217.38,221.14,212.23,215.96,15084202
2024-07-24,MSFT,473.38,483.97,463.26,473.85,32345892
2024-07-24,TSLA,371.5,378.75,358.05,365.17,78421682
2024-07-25,AAPL,232.12,238.26,227.31,233.42,88904313
2024-07-25,AMZN,209.97,213.89,205.62,209.54,32359144
2024-07-25,GOOGL,208.93,213.43,203.22,207.7,15212695
2024-07-25,MSFT,480.09,491.56,461.71,473.01,30012357
2024-07-25,TSLA,376.67,388.17,364.25,375.72,94523075
2024-07-26,AAPL,230.15,234.05,226.91,230.8,53633202
2024-07-26,AMZN,209.11,212.68,207.55,211.11,26377557
2024-07-26,GOOGL,204.83,211.63,199.82,206.58,29884488
2024-07-26,MSFT,482.73,497.0,463.64,477.76,29118922
2024-07-26,TSLA,382.31,407.29,368.58,393.17,96481275
2024-07-29,AAPL,234.55,241.52,226.34,233.26,48147676
2024-07-29,AMZN,207.18,213.85,201.49,208.14,30734373
2024-07-29,GOOGL,211.57,214.9,205.8,209.09,17376652
2024-07-29,MSFT,476.6,490.22,464.97,478.54,19130600
2024-07-29,TSLA,385.35,411.21,367.03,392.54,79905514
2024-07-30,AAPL,239.69,245.55,231.33,237.12,75812245
2024-07-30,AMZN,216.52,221.38,213.46,218.29,37413110
2024-07-30,GOOGL,214.69,218.1,209.6,212.98,12477934
2024-07-30,MSFT,482.82,489.82,472.56,479.51,26557402
2024-07-30,TSLA,409.66,422.65,391.92,404.76,133310668
2024-07-31,AAPL,239.12,244.0,234.54,239.42,52062776
2024-07-31,AMZN,220.61,224.57,213.45,217.35,32584473
2024-07-31,GOOGL,206.6,210.97,203.1,207.46,31339168
2024-07-31,MSFT,487.68,496.43,475.99,484.7,29278310
2024-07-31,TSLA,427.4,439.44,418.03,430.02,112351816
2024-08-01,AAPL,231.38,237.79,225.93,232.32,49561468
2024-08-01,AMZN,223.59,229.39,216.03,221.78,31469874
2024-08-01,GOOGL,209.61,212.65,207.38,210.4,32875433
2024-08-01,MSFT,495.62,504.47,487.87,496.71,20129175
2024-08-01,TSLA,432.39,446.58,417.35,431.5,116286615
2024-08-02,AAPL,229.09,234.58,223.6,229.09,41541430
2024-08-02,AMZN,216.98,222.61,211.28,216.9,38020305
2024-08-02,GOOGL,213.63,219.97,208.73,215.04,16824776
2024-08-02,MSFT,507.55,516.61,499.97,509.01,15737708
2024-08-02,TSLA,434.24,446.85,413.9,426.29,92546558
2024-08-05,AAPL,229.19,232.62,224.55,227.96,57152715
2024-08-05,AMZN,219.21,223.6,216.14,220.51,35077922
2024-08-05,GOOGL,214.53,222.47,209.47,217.34,13779198
2024-08-05,MSFT,525.56,534.19,511.65,520.19,35901829
2024-08-05,TSLA,414.0,440.15,397.11,422.9,305581183
2024-08-06,AAPL,224.62,230.67,221.57,227.58,63655880
2024-08-06,AMZN,215.61,222.7,210.37,217.41,41996899
2024-08-06,GOOGL,220.21,224.72,214.27,218.75,17382648
2024-08-06,MSFT,526.98,539.46,514.57,527.05,28355869
2024-08-06,TSLA,406.85,422.71,394.05,409.82,73727015
2024-08-07,AAPL,225.33,234.32,221.17,230.08,173483465
2024-08-07,AMZN,211.7,214.62,208.52,211.43,35801438
2024-08-07,GOOGL,219.52,225.7,211.6,217.73,20625566
2024-08-07,MSFT,546.14,551.0,540.09,544.94,29469854
2024-08-07,TSLA,393.58,399.81,391.01,397.22,110823640
2024-08-08,AAPL,229.54,235.91,224.34,230.69,80458726
2024-08-08,AMZN,211.22,215.97,202.56,207.21,24323909
2024-08-08,GOOGL,213.34,219.31,209.41,215.34,36961955
2024-08-08,MSFT,553.85,560.43,540.82,547.33,31889387
2024-08-08,TSLA,404.51,434.34,372.35,402.01,90145438
2024-08-09,AAPL,222.59,229.29,218.42,225.07,73562091
2024-08-09,AMZN,204.14,207.42,200.85,204.13,29689176
2024-08-09,GOOGL,215.73,223.59,210.61,218.42,22314080
2024-08-09,MSFT,560.44,573.45,535.89,548.63,21124831
2024-08-09,TSLA,403.56,418.29,383.64,398.17,70727891
2024-08-12,AAPL,225.6,228.79,223.46,226.64,61898326
2024-08-12,AMZN,207.87,210.91,202.28,205.28,36719493
2024-08-12,GOOGL,218.49,225.61,213.48,220.56,30199110
2024-08-12,MSFT,565.58,581.99,551.77,568.12,25175529
2024-08-12,TSLA,390.94,415.76,376.89,401.34,94459291
2024-08-13,AAPL,228.83,232.26,225.7,229.13,61779320
2024-08-13,AMZN,219.38,224.03,214.1,218.74,35520245
2024-08-13,GOOGL,218.88,222.2,215.31,218.63,29511045
2024-08-13,MSFT,539.08,547.46,531.73,540.09,38528473
2024-08-13,TSLA,379.47,386.65,372.33,379.51,88063716
2024-08-14,AAPL,230.42,235.44,226.36,231.36,73290058
2024-08-14,AMZN,233.34,237.18,228.15,231.97,25865177
2024-08-14,GOOGL,226.42,235.78,220.32,229.59,33265132
2024-08-14,MSFT,537.01,550.66,523.03,536.67,24579412
2024-08-14,TSLA,383.24,390.76,370.09,377.49,150172896
2024-08-15,AAPL,238.84,243.04,231.61,235.75,85679265
2024-08-15,AMZN,229.14,238.06,221.41,230.29,46765804
2024-08-15,GOOGL,224.52,229.18,217.4,222.01,21087620
2024-08-15,MSFT,547.3,559.32,534.83,546.85,26139012
2024-08-15,TSLA,377.93,403.9,365.06,390.61,105340613
2024-08-16,AAPL,239.73,246.6,232.18,239.03,67052605
2024-08-16,AMZN,234.43,238.94,230.42,234.92,43122234
2024-08-16,GOOGL,222.82,228.58,214.77,220.47,24936286
2024-08-16,MSFT,556.11,564.81,545.67,554.34,23313582
2024-08-16,TSLA,374.09,388.94,359.67,374.51,132518289
2024-08-19,AAPL,241.28,243.82,238.1,240.63,57376623
2024-08-19,AMZN,226.63,231.7,223.57,228.62,33992074
2024-08-19,GOOGL,217.55,220.2,213.99,216.63,23630004
2024-08-19,MSFT,574.65,579.7,572.02,577.06,22814020
2024-08-19,TSLA,366.15,389.96,350.63,374.11,121868068
2024-08-20,AAPL,241.24,246.24,234.92,239.9,48865927
2024-08-20,AMZN,219.44,222.8,215.38,218.74,38363092
2024-08-20,GOOGL,219.72,224.25,213.45,217.95,28362472
2024-08-20,MSFT,569.25,580.33,564.41,575.44,35738369
2024-08-20,TSLA,346.1,363.15,333.12,350.03,95897289
2024-08-21,AAPL,230.06,238.49,224.07,232.44,41515414
2024-08-21,AMZN,218.61,223.75,214.04,219.17,29281264
2024-08-21,GOOGL,209.37,212.98,205.64,209.25,70768627
2024-08-21,MSFT,577.14,585.01,560.9,568.66,10663229
2024-08-21,TSLA,319.86,342.07,312.65,334.53,84461668
2024-08-22,AAPL,236.27,243.42,226.99,234.08,75826882
2024-08-22,AMZN,222.82,227.66,217.16,221.98,48530678
2024-08-22,GOOGL,215.52,218.72,211.32,214.52,38615101
2024-08-22,MSFT,566.04,577.86,551.36,563.11,24800903
2024-08-22,TSLA,353.13,356.21,341.73,344.73,53669618
2024-08-23,AAPL,234.58,238.45,230.87,234.74,74392151
2024-08-23,AMZN,223.54,231.06,218.41,225.87,60689303
2024-08-23,GOOGL,215.76,224.82,209.62,218.6,22558570
2024-08-23,MSFT,561.98,575.77,550.24,563.99,29577870
2024-08-23,TSLA,339.19,352.91,327.68,341.32,74315090
2024-08-26,AAPL,237.08,241.98,230.79,235.66,74382157
2024-08-26,AMZN,232.26,238.47,224.97,231.15,33554130
2024-08-26,GOOGL,222.43,227.14,214.73,219.38,25883629
2024-08-26,MSFT,579.66,588.13,569.07,577.51,39877537
2024-08-26,TSLA,359.08,374.93,348.53,364.23,110740394
2024-08-27,AAPL,227.84,234.91,223.04,230.06,62909283
2024-08-27,AMZN,229.9,232.31,227.09,229.49,52239323
2024-08-27,GOOGL,216.54,220.03,214.13,217.61,30416987
2024-08-27,MSFT,600.28,609.78,581.72,591.07,20053422
2024-08-27,TSLA,371.63,379.71,361.47,369.51,87824403
2024-08-28,AAPL,222.39,229.84,218.15,225.55,87862689
2024-08-28,AMZN,230.16,236.38,223.62,229.83,31392077
2024-08-28,GOOGL,220.1,224.13,216.35,220.38,28823553
2024-08-28,MSFT,583.48,597.31,573.66,587.42,18860300
2024-08-28,TSLA,369.13,392.42,353.01,375.99,103925732
2024-08-29,AAPL,231.62,235.66,225.91,229.92,57133074
2024-08-29,AMZN,234.77,238.35,230.25,233.82,34680385
2024-08-29,GOOGL,226.9,232.72,215.72,221.39,35719301
2024-08-29,MSFT,588.04,597.38,577.66,586.98,21979297
2024-08-29,TSLA,354.29,368.15,347.75,361.48,46780965
2024-08-30,AAPL,230.47,235.16,225.02,229.69,80523125
2024-08-30,AMZN,239.02,245.26,233.4,239.62,54336902
2024-08-30,GOOGL,224.67,228.52,221.33,225.17,24325868
2024-08-30,MSFT,571.18,588.32,561.0,578.01,32911937
2024-08-30,TSLA,365.89,381.07,341.68,356.47,105770977
2024-09-02,AAPL,230.58,233.47,229.58,232.47,64370427
2024-09-02,AMZN,244.19,251.96,227.32,234.8,38801609
2024-09-02,GOOGL,225.69,228.91,220.83,224.03,22516013
2024-09-02,MSFT,569.89,580.07,560.29,570.46,28876998
2024-09-02,TSLA,358.42,365.66,340.41,347.42,121041436
2024-09-03,AAPL,230.63,237.49,225.63,232.45,55114300
2024-09-03,AMZN,236.85,240.63,231.93,235.69,46869836
2024-09-03,GOOGL,223.82,228.1,218.41,222.67,33601850
2024-09-03,MSFT,581.35,586.26,573.42,578.31,47275814
2024-09-03,TSLA,331.48,347.15,319.41,334.95,52825740
2024-09-04,AAPL,234.79,239.18,228.1,232.44,74628617
2024-09-04,AMZN,239.01,242.77,235.0,238.75,37305390
2024-09-04,GOOGL,223.98,232.19,218.87,227.01,26894065
2024-09-04,MSFT,586.01,601.04,576.66,591.61,28696903
2024-09-04,TSLA,349.87,365.55,328.06,343.45,103824642
2024-09-05,AAPL,233.74,240.24,229.81,236.27,71656586
2024-09-05,AMZN,241.09,244.6,235.74,239.22,21972643
2024-09-05,GOOGL,226.96,232.84,223.42,229.26,28376503
2024-09-05,MSFT,580.7,591.45,570.9,581.63,38860064
2024-09-05,TSLA,356.6,367.82,343.25,354.39,126908948
2024-09-06,AAPL,237.3,244.19,227.05,233.84,70800807
2024-09-06,AMZN,234.56,240.3,230.13,235.85,63374118
2024-09-06,GOOGL,232.39,237.58,222.66,227.75,24545732
2024-09-06,MSFT,585.28,598.19,568.51,581.33,29851362
2024-09-06,TSLA,350.54,378.39,332.05,359.43,134902057
2024-09-09,AAPL,232.18,237.44,228.85,234.08,66320774
2024-09-09,AMZN,234.32,242.52,227.53,235.69,37832268
2024-09-09,GOOGL,230.1,234.75,224.15,228.77,30794359
2024-09-09,MSFT,579.16,586.55,568.92,576.27,29151905
2024-09-09,TSLA,343.41,368.33,324.47,349.08,83041897
2024-09-10,AAPL,233.31,237.0,228.3,231.97,64384237
2024-09-10,AMZN,240.17,243.53,234.84,238.17,41561175
2024-09-10,GOOGL,228.89,233.72,224.1,228.93,19593269
2024-09-10,MSFT,576.54,592.77,566.14,582.27,29573194
2024-09-10,TSLA,362.96,376.57,340.12,353.37,113523345
2024-09-11,AAPL,229.38,236.68,222.79,230.06,103811044
2024-09-11,AMZN,236.35,240.58,229.98,234.17,32674722
2024-09-11,GOOGL,229.15,231.67,227.87,230.38,22135788
2024-09-11,MSFT,577.6,589.08,564.33,575.77,30901519
2024-09-11,TSLA,322.33,344.03,309.21,330.58,128957508
2024-09-12,AAPL,229.99,233.1,225.66,228.75,84244170
2024-09-12,AMZN,231.11,237.38,222.06,228.25,47801316
2024-09-12,GOOGL,236.31,241.06,230.82,235.55,8448517
2024-09-12,MSFT,557.48,566.54,545.83,554.85,19130289
2024-09-12,TSLA,360.9,377.55,331.03,347.05,104532808
2024-09-13,AAPL,228.54,233.12,225.11,229.67,76745937
2024-09-13,AMZN,234.85,244.36,229.0,238.42,47065863
2024-09-13,GOOGL,233.98,238.31,228.7,233.01,21077676
2024-09-13,MSFT,563.14,567.68,558.1,562.63,26376531
2024-09-13,TSLA,328.59,345.43,315.21,331.91,125520592
2024-09-16,AAPL,227.34,231.59,223.43,227.68,66816736
2024-09-16,AMZN,238.82,243.4,234.55,239.13,24427453
2024-09-16,GOOGL,229.74,234.88,224.1,229.22,30822372
2024-09-16,MSFT,562.92,575.39,545.4,557.75,26741707
2024-09-16,TSLA,328.7,341.71,307.19,319.85,94148285
2024-09-17,AAPL,233.01,238.26,227.68,232.93,81366304
2024-09-17,AMZN,244.49,249.29,238.85,243.64,41710995
2024-09-17,GOOGL,232.25,235.98,226.1,229.79,25290102
2024-09-17,MSFT,551.28,565.59,539.81,554.06,24615716
2024-09-17,TSLA,320.49,331.72,311.03,322.21,104364960
2024-09-18,AAPL,227.03,233.47,222.69,229.09,73417415
2024-09-18,AMZN,246.18,252.77,237.79,244.33,48771010
2024-09-18,GOOGL,224.68,230.68,220.69,226.65,19225510
2024-09-18,MSFT,558.43,568.57,546.37,556.48,32802851
2024-09-18,TSLA,330.09,335.79,319.91,325.53,80236780
2024-09-19,AAPL,229.85,232.39,225.82,228.33,65425827
2024-09-19,AMZN,250.75,258.52,241.65,249.37,52004368
2024-09-19,GOOGL,219.75,227.12,214.65,221.97,33934154
2024-09-19,MSFT,552.53,567.66,543.03,558.06,23562045
2024-09-19,TSLA,333.57,340.38,318.98,325.62,91090746
2024-09-20,AAPL,225.52,229.99,222.11,226.57,60067079
2024-09-20,AMZN,247.0,257.13,239.17,249.23,46464489
2024-09-20,GOOGL,228.33,234.88,219.5,225.98,25865691
2024-09-20,MSFT,552.97,565.03,548.59,560.6,25480221
2024-09-20,TSLA,321.73,341.04,295.24,314.09,105300759
2024-09-23,AAPL,232.16,236.06,228.74,232.64,63685093
2024-09-23,AMZN,253.13,260.64,244.29,251.77,47343374
2024-09-23,GOOGL,228.85,231.61,221.42,224.12,35585941
2024-09-23,MSFT,547.07,558.53,532.07,543.46,19178791
2024-09-23,TSLA,324.73,340.68,312.26,328.08,183912488
2024-09-24,AAPL,231.28,237.47,227.22,233.37,19500000
2024-09-24,AMZN,246.18,250.32,241.24,245.36,34599062
2024-09-24,GOOGL,217.23,222.24,210.44,215.41,30354298
2024-09-24,MSFT,547.41,560.86,533.86,547.31,30648173
2024-09-24,TSLA,305.44,320.15,295.54,310.09,89689823
2024-09-25,AAPL,232.16,242.46,227.44,237.64,68422263
2024-09-25,AMZN,236.82,244.5,228.37,236.03,27709612
2024-09-25,GOOGL,221.71,227.77,212.89,218.87,26176263
2024-09-25,MSFT,526.38,534.45,520.42,528.46,34593320
2024-09-25,TSLA,295.26,309.95,281.01,295.68,113070749
2024-09-26,AAPL,230.74,235.82,226.07,231.14,57062263
2024-09-26,AMZN,230.87,237.37,227.09,233.56,36891261
2024-09-26,GOOGL,216.47,221.87,211.24,216.63,36468780
2024-09-26,MSFT,529.77,547.37,517.13,534.61,25472856
2024-09-26,TSLA,289.53,304.31,281.68,296.28,143748241
2024-09-27,AAPL,237.26,239.26,230.27,232.22,90880887
2024-09-27,AMZN,224.4,229.03,222.02,226.63,27482346
2024-09-27,GOOGL,219.47,225.38,213.0,218.89,22658365
2024-09-27,MSFT,547.69,560.16,531.48,543.87,95125018
2024-09-27,TSLA,286.27,298.04,273.35,285.07,46325835
2024-09-30,AAPL,237.57,243.21,230.3,235.9,65314341
2024-09-30,AMZN,221.06,225.86,212.22,216.93,32609689
2024-09-30,GOOGL,223.92,227.67,219.61,223.35,18156935
2024-09-30,MSFT,523.32,536.04,517.47,530.12,26971302
2024-09-30,TSLA,295.29,310.32,284.71,299.59,141943695
2024-10-01,AAPL,236.04,240.66,231.47,236.08,45679344
2024-10-01,AMZN,221.03,227.72,212.13,218.76,32460227
2024-10-01,GOOGL,223.61,229.87,217.48,223.74,34995942
2024-10-01,MSFT,536.74,544.79,524.27,532.25,10307854
2024-10-01,TSLA,294.52,306.25,277.53,289.04,88828045
2024-10-02,AAPL,239.91,246.61,233.8,240.48,64189447
2024-10-02,AMZN,211.03,216.48,205.71,211.17,30592954
2024-10-02,GOOGL,217.39,220.79,211.0,214.36,28778314
2024-10-02,MSFT,543.08,548.45,535.66,541.01,27639392
2024-10-02,TSLA,304.15,316.88,294.58,307.22,117916371
2024-10-03,AAPL,238.0,242.85,233.1,237.95,48000532
2024-10-03,AMZN,215.94,220.48,211.51,216.05,45322862
2024-10-03,GOOGL,208.24,212.47,201.75,205.94,33711264
2024-10-03,MSFT,529.11,544.68,520.29,535.75,26771001
2024-10-03,TSLA,310.28,328.0,302.57,320.04,122575951
