Date,Ticker,Open,High,Low,Close,Volume
2023-08-31,GOOGL,148.27,148.84,147.64,148.63,53801056
2023-08-31,MSFT,315.59,316.73,312.91,315.38,35248895
2023-08-31,TSLA,267.29,269.18,266.69,268.01,59902775
2023-09-01,AAPL,130.53,131.11,129.27,130.23,97306882
2023-09-01,AMZN,120.58,121.13,120.12,120.97,53517651
2023-09-01,GOOGL,146.1,146.44,145.52,146.44,97971002
2023-09-01,MSFT,317.86,318.99,317.38,317.55,53096865
2023-09-01,TSLA,269.6,271.9,267.35,269.41,21633769
2023-09-04,AAPL,132.02,132.76,131.69,131.91,58794659
2023-09-04,AMZN,119.94,120.39,119.24,120.26,50077907
2023-09-04,GOOGL,143.05,143.92,142.77,143.22,60181789
2023-09-04,MSFT,323.88,324.76,321.45,322.97,102011189
2023-09-04,TSLA,268.39,270.64,267.59,269.92,128056334
2023-09-05,AAPL,130.63,131.39,130.38,130.84,90645091
2023-09-05,AMZN,122.77,123.11,121.09,122.05,25211651
2023-09-05,GOOGL,142.01,142.43,141.48,141.66,82729017
2023-09-05,MSFT,322.22,323.83,319.99,321.82,101914724
2023-09-05,TSLA,268.02,270.84,267.44,268.24,24630011
2023-09-06,AAPL,128.94,128.96,128.41,128.6,79215879
2023-09-06,AMZN,119.85,120.85,118.78,119.35,65839756
2023-09-06,GOOGL,140.25,140.45,138.89,140.1,57292235
2023-09-06,MSFT,314.44,315.3,313.44,314.82,74216333
2023-09-06,TSLA,267.4,268.44,267.01,267.72,57545149
2023-09-07,AAPL,129.56,130.07,128.9,129.9,101544678
2023-09-07,AMZN,120.37,120.98,119.44,120.79,38741948
2023-09-07,GOOGL,140.54,140.57,139.49,140.12,40011613
2023-09-07,MSFT,313.9,314.76,310.12,312.67,58223790
2023-09-07,TSLA,266.4,267.01,265.67,265.86,95412086
2023-09-08,AAPL,132.78,133.57,132.33,132.53,121272046
2023-09-08,AMZN,118.85,119.1,118.69,118.72,20580705
2023-09-08,GOOGL,140.9,141.09,139.27,139.86,29998197
2023-09-08,MSFT,314.33,316.36,311.89,313.77,40779747
2023-09-08,TSLA,266.53,268.62,265.6,267.54,56270506
2023-09-11,AAPL,133.2,135.25,132.45,133.58,32396375
2023-09-11,AMZN,118.96,119.67,118.65,119.06,38835458
2023-09-11,GOOGL,142.83,143.94,141.8,142.09,122880741
2023-09-11,MSFT,314.83,316.38,312.81,314.03,101239836
2023-09-11,TSLA,269.11,270.32,266.87,267.73,109672087
2023-09-12,AAPL,134.18,135.41,133.58,133.97,75838185
2023-09-12,AMZN,118.83,119.99,118.01,118.54,122274311
2023-09-12,GOOGL,141.86,141.91,141.53,141.81,87526072
2023-09-12,MSFT,315.81,317.37,315.32,316.91,52898816
2023-09-12,TSLA,269.95,272.09,269.84,270.2,94437419
2023-09-13,AAPL,131.72,132.76,131.21,132.16,26972800
2023-09-13,AMZN,120.6,120.81,119.93,120.24,75512383
2023-09-13,GOOGL,141.97,142.59,141.23,142.25,68278549
2023-09-13,MSFT,320.12,321.36,318.69,320.9,32590554
2023-09-13,TSLA,264.04,267.24,263.71,264.95,121554709
2023-09-14,AAPL,138.53,140.51,137.42,137.92,66339360
2023-09-14,AMZN,117.92,118.48,117.64,118.08,64275007
2023-09-14,GOOGL,140.8,141.89,139.68,140.21,126439645
2023-09-14,MSFT,319.9,320.59,319.69,320.5,37858736
2023-09-14,TSLA,269.73,270.19,268.33,268.61,116610435
2023-09-15,AAPL,139.91,139.92,138.41,139.81,25322585
2023-09-15,AMZN,118.64,118.95,117.33,118.28,126979085
2023-09-15,GOOGL,141.03,141.69,140.43,141.32,61823713
2023-09-15,MSFT,319.77,321.02,319.77,320.13,29624832
2023-09-15,TSLA,267.0,268.67,263.45,265.67,102141445
2023-09-18,AAPL,138.08,138.84,137.05,137.49,92395654
2023-09-18,AMZN,120.89,121.78,120.72,121.07,124572987
2023-09-18,GOOGL,139.43,140.38,138.43,139.75,77740106
2023-09-18,MSFT,313.5,319.87,311.63,315.54,107714034
2023-09-18,TSLA,262.73,266.39,262.55,262.88,77933712
2023-09-19,AAPL,135.61,137.3,135.51,135.95,66324107
2023-09-19,AMZN,123.56,124.3,123.08,123.42,83106971
2023-09-19,GOOGL,135.7,136.12,135.51,135.74,70619128
2023-09-19,MSFT,321.77,322.68,320.43,320.59,116064785
2023-09-19,TSLA,261.53,262.74,261.41,262.23,89762374
2023-09-20,AAPL,136.0,136.31,135.52,136.19,71157591
2023-09-20,AMZN,123.64,124.55,122.96,123.03,75310522
2023-09-20,GOOGL,138.58,139.45,137.88,138.46,34822498
2023-09-20,MSFT,319.31,320.2,318.49,319.48,87673893
2023-09-20,TSLA,260.16,261.15,259.2,260.15,33441944
2023-09-21,AAPL,133.42,133.91,132.26,133.09,110348974
2023-09-21,AMZN,124.75,125.18,123.67,124.51,121248979
2023-09-21,GOOGL,136.24,136.43,136.22,136.34,53307740
2023-09-21,MSFT,315.28,315.89,312.55,314.45,116797335
2023-09-21,TSLA,260.87,261.91,259.62,261.41,60201879
2023-09-22,AAPL,132.39,133.82,130.78,133.49,30458266
2023-09-22,AMZN,126.69,127.69,126.28,126.6,103332214
2023-09-22,GOOGL,134.29,134.36,133.67,134.17,63448449
2023-09-22,MSFT,310.1,312.1,308.69,309.35,71837594
2023-09-22,TSLA,259.05,259.44,257.63,259.29,38777888
2023-09-25,AAPL,132.21,133.02,131.87,132.64,81322665
2023-09-25,AMZN,128.25,128.59,126.67,127.68,103103395
2023-09-25,GOOGL,131.41,132.61,131.09,132.48,56365684
2023-09-25,MSFT,308.99,309.68,306.49,307.58,109703592
2023-09-25,TSLA,256.45,256.9,253.11,255.26,89333865
2023-09-26,AAPL,135.56,135.69,135.0,135.14,61683428
2023-09-26,AMZN,129.84,131.06,128.78,130.07,54160094
2023-09-26,GOOGL,133.7,133.95,132.78,133.84,25729727
2023-09-26,MSFT,315.49,315.51,314.8,314.91,67268848
2023-09-26,TSLA,252.45,253.25,250.83,252.15,98656960
2023-09-27,AAPL,137.35,137.46,136.45,137.16,54482044
2023-09-27,AMZN,132.38,132.57,131.78,132.12,45741430
2023-09-27,GOOGL,130.87,130.99,130.75,130.85,100291300
2023-09-27,MSFT,319.11,321.36,318.69,318.72,81016716
2023-09-27,TSLA,257.35,257.72,256.53,257.24,92994786
2023-09-28,AAPL,132.04,132.47,131.09,131.65,34943826
2023-09-28,AMZN,127.82,128.9,127.33,127.9,37366839
2023-09-28,GOOGL,130.41,131.31,129.57,130.13,36050214
2023-09-28,MSFT,310.12,311.9,307.32,310.78,32098766
2023-09-28,TSLA,257.81,258.31,255.97,257.54,104234896
2023-09-29,AAPL,131.68,132.81,131.53,131.8,31134201
2023-09-29,AMZN,128.66,129.71,128.08,129.27,116221507
2023-09-29,GOOGL,131.46,131.91,131.31,131.32,76466452
2023-09-29,MSFT,310.51,310.52,308.93,310.36,86188004
2023-09-29,TSLA,253.11,255.39,251.56,253.16,50544237
2023-10-02,AAPL,128.89,129.34,128.41,128.67,120608604
2023-10-02,AMZN,136.2,137.45,135.81,136.23,68854391
2023-10-02,GOOGL,135.04,135.8,133.83,135.12,31869052
2023-10-02,MSFT,313.42,313.78,311.44,311.74,65023571
2023-10-02,TSLA,253.95,254.88,253.2,253.31,128887565
2023-10-03,AAPL,130.59,131.68,129.52,130.87,34091845
2023-10-03,AMZN,135.84,135.84,135.56,135.67,31402619
2023-10-03,GOOGL,135.62,135.73,133.74,134.6,77522733
2023-10-03,MSFT,313.21,315.71,312.83,314.83,72914552
2023-10-03,TSLA,248.18,249.99,245.57,247.53,23626252
2023-10-04,AAPL,130.73,132.33,129.86,131.27,101497052
2023-10-04,AMZN,134.41,137.31,133.91,135.24,26790388
2023-10-04,GOOGL,135.19,135.83,134.51,134.78,21931879
2023-10-04,MSFT,315.98,318.57,312.68,316.61,125891501
2023-10-04,TSLA,254.02,254.5,253.64,254.3,83054913
2023-10-05,AAPL,131.74,132.91,131.09,132.41,54172616
2023-10-05,AMZN,134.72,135.7,133.56,135.52,43199990
2023-10-05,GOOGL,133.35,133.49,132.57,133.1,54413697
2023-10-05,MSFT,314.03,314.74,312.5,313.72,35291710
2023-10-05,TSLA,248.69,249.48,246.48,248.61,95486886
2023-10-06,AAPL,130.15,131.05,129.85,130.37,68324154
2023-10-06,AMZN,134.05,135.59,133.59,134.11,53152701
2023-10-06,GOOGL,137.26,137.7,136.95,137.12,121360232
2023-10-06,MSFT,317.4,319.58,314.15,315.82,121001228
2023-10-06,TSLA,252.33,252.8,249.35,250.52,106024942
2023-10-09,AAPL,133.79,134.23,132.97,134.01,90450868
2023-10-09,AMZN,133.65,133.93,132.77,133.64,38442534
2023-10-09,GOOGL,137.1,138.26,136.45,136.9,51362091
2023-10-09,MSFT,312.37,315.85,308.96,313.35,115648874
2023-10-09,TSLA,253.01,254.33,250.94,252.69,36780578
2023-10-10,AAPL,137.87,138.59,136.45,138.13,27785458
2023-10-10,AMZN,133.57,133.88,133.3,133.62,43337293
2023-10-10,GOOGL,136.51,137.81,136.05,136.84,111160743
2023-10-10,MSFT,302.62,305.92,300.72,302.98,25450056
2023-10-10,TSLA,247.18,248.75,246.63,247.32,94231405
2023-10-11,AAPL,134.55,136.09,133.57,136.0,43896949
2023-10-11,AMZN,138.46,138.92,136.56,137.76,123073724
2023-10-11,GOOGL,136.8,138.2,136.48,137.21,119781471
2023-10-11,MSFT,300.1,301.02,298.37,299.91,102778089
2023-10-11,TSLA,250.08,250.38,247.02,248.56,109703191
2023-10-12,AAPL,136.0,137.79,135.6,136.82,32433078
2023-10-12,AMZN,138.74,139.24,137.2,137.45,119833791
2023-10-12,GOOGL,135.49,136.22,134.69,135.39,30393121
2023-10-12,MSFT,299.79,301.7,295.82,296.97,25968718
2023-10-12,TSLA,252.4,253.78,251.2,252.4,80476850
2023-10-13,AAPL,135.29,136.28,134.16,135.51,23242053
2023-10-13,AMZN,138.68,139.37,138.24,138.79,90307731
2023-10-13,GOOGL,134.8,135.79,134.38,135.44,72370258
2023-10-13,MSFT,300.64,302.38,300.64,301.37,60921256
2023-10-13,TSLA,253.46,257.42,252.95,254.29,34469834
2023-10-16,AAPL,135.65,135.99,133.84,135.53,48865716
2023-10-16,AMZN,138.69,138.88,137.72,138.57,47604330
2023-10-16,GOOGL,133.19,133.35,132.19,132.94,68431863
2023-10-16,MSFT,306.21,306.37,302.42,306.29,32197214
2023-10-16,TSLA,255.93,256.47,255.27,255.42,108907241
2023-10-17,AAPL,132.79,133.23,132.48,133.03,57618337
2023-10-17,AMZN,136.59,138.0,136.12,136.84,28560781
2023-10-17,GOOGL,135.83,136.94,135.07,135.98,86791607
2023-10-17,MSFT,302.38,302.49,301.35,301.64,34488147
2023-10-17,TSLA,258.48,260.04,258.15,259.18,74881948
2023-10-18,AAPL,136.46,137.13,135.81,136.82,77671426
2023-10-18,AMZN,136.13,136.84,135.67,135.68,103672038
2023-10-18,GOOGL,136.04,136.65,135.53,135.74,57406001
2023-10-18,MSFT,302.0,304.23,301.15,302.58,68891383
2023-10-18,TSLA,259.55,260.66,258.12,259.94,42417135
2023-10-19,AAPL,133.96,135.11,133.02,134.9,71164212
2023-10-19,AMZN,132.79,133.87,132.23,133.59,31604509
2023-10-19,GOOGL,135.53,136.09,135.16,135.48,117669284
2023-10-19,MSFT,303.56,304.1,301.14,303.14,125721155
2023-10-19,TSLA,261.63,263.04,258.66,261.38,76242060
2023-10-20,AAPL,135.18,135.58,133.5,134.37,31679386
2023-10-20,AMZN,136.95,137.62,135.4,136.48,45852698
2023-10-20,GOOGL,137.58,138.68,137.53,137.92,20459480
2023-10-20,MSFT,297.2,298.59,296.22,296.76,104027796
2023-10-20,TSLA,260.91,264.23,260.68,261.01,36844472
2023-10-23,AAPL,135.0,135.91,134.92,135.44,54169753
2023-10-23,AMZN,135.4,136.42,134.81,136.15,81577054
2023-10-23,GOOGL,135.19,137.13,135.1,135.47,23313640
2023-10-23,MSFT,287.53,288.22,283.98,287.77,63977103
2023-10-23,TSLA,263.01,263.96,261.4,263.62,69369832
2023-10-24,AAPL,134.87,135.18,133.32,134.2,59917186
2023-10-24,AMZN,133.52,134.1,132.79,133.39,89980963
2023-10-24,GOOGL,138.22,138.96,137.7,138.39,48738711
2023-10-24,MSFT,287.89,288.73,285.67,287.52,29528071
2023-10-24,TSLA,259.6,260.42,259.06,260.02,54069381
2023-10-25,AAPL,134.41,134.81,133.45,133.78,39884212
2023-10-25,AMZN,133.69,133.8,133.34,133.51,51187942
2023-10-25,GOOGL,142.18,142.3,141.32,141.62,32840727
2023-10-25,MSFT,289.81,291.35,286.92,288.25,108904940
2023-10-25,TSLA,262.77,265.23,262.09,263.24,112471369
2023-10-26,AAPL,132.83,132.87,131.48,132.72,39919563
2023-10-26,AMZN,137.33,138.17,136.18,137.75,58966499
2023-10-26,GOOGL,140.64,141.63,139.34,140.05,100299623
2023-10-26,MSFT,286.0,287.89,283.68,285.82,102797867
2023-10-26,TSLA,262.29,262.3,260.07,261.38,62347571
2023-10-27,AAPL,132.29,133.31,132.13,132.52,60656382
2023-10-27,AMZN,138.54,138.76,137.62,138.46,47791837
2023-10-27,GOOGL,141.5,141.6,140.99,141.57,103858638
2023-10-27,MSFT,274.06,274.91,273.23,274.34,47280974
2023-10-27,TSLA,256.68,258.8,255.61,257.23,81078709
2023-10-30,AAPL,130.31,130.51,129.75,130.26,31447643
2023-10-30,AMZN,139.17,139.37,137.52,138.55,108523231
2023-10-30,GOOGL,141.5,141.64,140.89,141.44,113990170
2023-10-30,MSFT,273.81,275.01,273.03,274.36,95687504
2023-10-30,TSLA,258.33,258.83,257.88,258.77,124444523
2023-10-31,AAPL,129.02,129.89,127.8,129.47,29571449
2023-10-31,AMZN,139.27,139.3,137.88,139.29,67210807
2023-10-31,GOOGL,143.04,143.41,142.34,143.38,34484442
2023-10-31,MSFT,272.37,272.66,270.82,272.11,81203883
2023-10-31,TSLA,267.1,267.57,264.19,265.47,70158678
2023-11-01,AAPL,129.23,130.44,129.1,129.13,33278716
2023-11-01,AMZN,138.75,139.83,138.39,138.64,47678433
2023-11-01,GOOGL,144.16,144.98,143.15,143.54,71520658
2023-11-01,MSFT,269.52,269.61,266.8,268.62,36349014
2023-11-01,TSLA,268.99,270.08,267.89,269.43,110743439
2023-11-02,AAPL,128.55,129.28,128.36,128.55,94547427
2023-11-02,AMZN,136.18,136.79,136.03,136.67,63322127
2023-11-02,GOOGL,141.79,142.69,140.51,141.68,74374506
2023-11-02,MSFT,267.63,268.79,266.69,267.45,60718372
2023-11-02,TSLA,268.68,269.26,266.65,267.49,84856493
2023-11-03,AAPL,128.93,129.14,127.92,128.72,33263503
2023-11-03,AMZN,139.33,140.94,139.04,139.48,126606765
2023-11-03,GOOGL,142.81,143.32,142.1,143.08,28197518
2023-11-03,MSFT,263.37,264.37,262.72,263.05,111832290
2023-11-03,TSLA,271.49,272.45,270.41,270.42,101878523
2023-11-06,AAPL,128.59,128.75,127.34,128.22,54590818
2023-11-06,AMZN,132.11,133.16,130.68,132.74,52516593
2023-11-06,GOOGL,142.13,143.41,141.84,142.68,103957608
2023-11-06,MSFT,267.57,268.19,264.47,265.39,65807783
2023-11-06,TSLA,268.59,269.88,268.38,268.71,74229574
2023-11-07,AAPL,130.41,130.95,129.21,129.73,111457741
2023-11-07,AMZN,132.41,132.77,131.48,131.84,70497015
2023-11-07,GOOGL,143.37,144.0,142.29,143.14,112847010
2023-11-07,MSFT,265.03,265.58,264.05,265.57,108685704
2023-11-07,TSLA,267.2,268.96,266.66,268.35,118068100
2023-11-08,AAPL,129.02,129.46,128.57,129.17,115697609
2023-11-08,AMZN,130.11,130.98,129.78,130.21,112746788
2023-11-08,GOOGL,146.13,146.69,145.1,145.31,21963778
2023-11-08,MSFT,262.69,264.8,260.33,263.47,52822388
2023-11-08,TSLA,269.21,269.67,268.76,268.84,92092045
2023-11-09,AAPL,129.37,130.32,128.73,128.97,39811424
2023-11-09,AMZN,130.34,130.81,129.49,129.93,100320136
2023-11-09,GOOGL,148.08,148.74,147.51,148.03,113799078
2023-11-09,MSFT,265.01,266.46,264.65,264.72,104108401
2023-11-09,TSLA,260.16,261.06,258.32,259.63,62177210
2023-11-10,AAPL,127.44,128.08,126.68,127.75,112390659
2023-11-10,AMZN,129.01,129.35,128.22,128.63,122575911
2023-11-10,GOOGL,149.11,149.92,148.17,149.5,76957585
2023-11-10,MSFT,264.62,265.4,262.75,264.72,128104301
2023-11-10,TSLA,261.26,261.67,256.56,260.51,129305938
2023-11-13,AAPL,126.46,127.15,126.08,126.8,32259079
2023-11-13,AMZN,130.78,131.52,130.13,130.93,48692385
2023-11-13,GOOGL,146.01,147.17,145.08,146.39,54062296
2023-11-13,MSFT,259.34,259.63,257.39,258.83,68726762
2023-11-13,TSLA,256.67,258.33,255.0,256.61,128321918
2023-11-14,AAPL,124.23,124.8,124.2,124.46,75724952
2023-11-14,AMZN,134.36,135.27,132.66,134.12,77490382
2023-11-14,GOOGL,147.74,148.52,147.22,147.99,96775267
2023-11-14,MSFT,259.43,260.86,257.03,258.4,75675508
2023-11-14,TSLA,254.98,255.75,253.77,254.06,81598042
2023-11-15,AAPL,125.12,125.75,124.14,125.49,111391064
2023-11-15,AMZN,134.99,135.44,134.45,134.55,124263858
2023-11-15,GOOGL,146.39,148.68,145.23,147.39,118144261
2023-11-15,MSFT,257.1,258.64,255.7,256.75,93892285
2023-11-15,TSLA,249.6,251.01,248.26,248.57,119841087
2023-11-16,AAPL,123.77,124.01,123.32,123.4,59381286
2023-11-16,AMZN,132.69,133.35,130.7,132.15,48538163
2023-11-16,GOOGL,150.25,150.98,148.6,149.84,98126955
2023-11-16,MSFT,250.1,251.47,249.74,250.18,95686957
2023-11-16,TSLA,242.27,244.13,241.08,243.04,58501892
2023-11-17,AAPL,122.42,123.89,121.24,122.08,125711212
2023-11-17,AMZN,129.69,131.52,129.09,130.82,87091900
2023-11-17,GOOGL,149.22,149.52,148.04,149.47,60868995
2023-11-17,MSFT,248.31,249.77,247.01,247.86,37796941
2023-11-17,TSLA,240.75,242.09,239.46,239.72,40370959
2023-11-20,AAPL,123.27,124.3,122.62,122.8,73214945
2023-11-20,AMZN,130.84,131.92,129.96,130.25,60812811
2023-11-20,GOOGL,151.91,153.9,151.65,152.74,68152668
2023-11-20,MSFT,250.0,250.89,248.14,249.56,94801448
2023-11-20,TSLA,242.94,243.95,241.65,242.81,125373810
2023-11-21,AAPL,123.6,124.33,123.2,123.61,100765058
2023-11-21,AMZN,129.16,129.52,128.47,128.62,44203138
2023-11-21,GOOGL,152.65,154.63,152.3,154.0,50158584
2023-11-21,MSFT,247.37,248.34,247.23,247.37,106716373
2023-11-21,TSLA,248.57,249.21,248.39,249.0,61550542
2023-11-22,AAPL,123.03,123.24,122.81,122.93,113238211
2023-11-22,AMZN,126.46,126.72,125.85,126.36,47240513
2023-11-22,GOOGL,154.23,154.52,153.43,154.07,101321304
2023-11-22,MSFT,252.35,254.61,251.9,252.72,77337206
2023-11-22,TSLA,248.79,251.84,247.34,249.03,108700371
2023-11-23,AAPL,119.06,120.06,118.37,119.26,28025862
2023-11-23,AMZN,129.71,129.92,128.55,129.76,38041349
2023-11-23,GOOGL,154.93,155.01,154.23,154.83,29638247
2023-11-23,MSFT,259.87,262.75,258.95,259.28,125928141
2023-11-23,TSLA,254.66,255.58,250.58,253.23,53875494
2023-11-24,AAPL,119.66,121.07,118.89,120.08,41612637
2023-11-24,AMZN,131.76,132.81,130.9,131.7,50418030
2023-11-24,GOOGL,151.45,151.53,150.21,150.81,103803366
2023-11-24,MSFT,258.14,259.72,255.8,258.22,60953000
2023-11-24,TSLA,253.1,255.71,252.13,252.35,118521084
2023-11-27,AAPL,120.76,121.21,120.21,120.6,34875034
2023-11-27,AMZN,130.24,130.61,129.63,129.9,94565685
2023-11-27,GOOGL,152.64,152.7,152.09,152.18,48315122
2023-11-27,MSFT,259.67,260.72,259.45,260.49,26752549
2023-11-27,TSLA,243.93,247.44,243.47,245.24,41230790
2023-11-28,AAPL,118.2,118.53,117.81,118.11,68559764
2023-11-28,AMZN,127.56,129.14,127.31,128.31,30990426
2023-11-28,GOOGL,152.33,153.06,152.21,152.52,82079120
2023-11-28,MSFT,269.03,269.74,268.37,268.41,97558615
2023-11-28,TSLA,245.98,246.69,244.65,245.92,77352101
2023-11-29,AAPL,119.14,120.15,119.07,119.53,36007617
2023-11-29,AMZN,129.24,129.72,127.9,128.54,102216273
2023-11-29,GOOGL,149.32,151.21,148.57,150.09,50392903
2023-11-29,MSFT,266.86,268.62,266.28,267.21,57620960
2023-11-29,TSLA,247.58,247.77,247.02,247.68,123095086
2023-11-30,AAPL,118.54,119.52,117.62,118.33,75601028
2023-11-30,AMZN,126.9,127.68,126.61,127.36,87663855
2023-11-30,GOOGL,151.17,151.72,150.56,151.08,57935185
2023-11-30,MSFT,263.38,263.79,262.77,263.74,98599505
2023-11-30,TSLA,246.09,246.83,245.74,246.22,89891689
2023-12-01,AAPL,115.79,116.96,115.57,116.4,30760016
2023-12-01,AMZN,129.47,129.92,127.81,128.56,73729937
2023-12-01,GOOGL,151.62,152.3,150.87,151.88,94082130
2023-12-01,MSFT,262.78,263.48,261.61,262.2,73347071
2023-12-01,TSLA,247.07,248.55,246.55,247.46,62971441
2023-12-04,AAPL,116.56,117.3,116.45,116.62,77807552
2023-12-04,AMZN,130.36,130.75,129.3,130.18,108644942
2023-12-04,GOOGL,152.81,152.99,152.33,152.77,70729950
2023-12-04,MSFT,256.39,257.11,255.85,256.93,92963242
2023-12-04,TSLA,248.61,249.74,247.2,249.7,26899381
2023-12-05,AAPL,116.15,116.75,115.69,116.37,72859984
2023-12-05,AMZN,130.82,131.03,130.14,130.37,127884476
2023-12-05,GOOGL,151.85,152.93,151.48,152.58,124730000
2023-12-05,MSFT,251.79,252.28,251.35,251.85,122185336
2023-12-05,TSLA,247.23,248.6,244.89,246.59,115593510
2023-12-06,AAPL,116.59,116.91,116.24,116.78,110597218
2023-12-06,AMZN,128.81,129.79,127.37,128.67,55696817
2023-12-06,GOOGL,154.32,154.48,153.47,154.46,24898572
2023-12-06,MSFT,252.09,254.54,250.95,252.77,23924796
2023-12-06,TSLA,240.58,242.15,239.89,241.26,86249151
2023-12-07,AAPL,113.65,114.12,113.15,114.02,26150955
2023-12-07,AMZN,128.0,128.46,127.98,128.18,50993394
2023-12-07,GOOGL,156.29,156.9,156.1,156.4,112555768
2023-12-07,MSFT,250.23,252.04,249.47,251.31,28436969
2023-12-07,TSLA,240.31,241.3,239.94,240.58,85615556
2023-12-08,AAPL,117.52,117.55,116.1,117.18,57546019
2023-12-08,AMZN,124.63,126.06,124.46,125.13,81745570
2023-12-08,GOOGL,156.09,157.27,155.96,156.69,37940011
2023-12-08,MSFT,252.65,253.35,251.9,252.37,39485081
2023-12-08,TSLA,239.5,241.54,238.15,239.93,31267328
2023-12-11,AAPL,116.38,116.51,115.67,116.18,107440960
2023-12-11,AMZN,124.3,124.63,124.26,124.54,38511105
2023-12-11,GOOGL,155.81,157.37,155.73,156.63,93963873
2023-12-11,MSFT,255.59,256.13,253.23,254.34,67090948
2023-12-11,TSLA,238.26,239.24,237.97,238.78,26577740
2023-12-12,AAPL,113.96,114.04,113.22,113.55,125789166
2023-12-12,AMZN,128.35,128.48,127.63,127.99,32739949
2023-12-12,GOOGL,154.61,155.74,154.36,155.64,31979373
2023-12-12,MSFT,250.96,254.2,248.71,251.56,48401707
2023-12-12,TSLA,242.98,243.29,241.93,242.44,112647596
2023-12-13,AAPL,114.71,114.81,114.25,114.67,65181521
2023-12-13,AMZN,126.87,128.2,126.45,127.02,40136329
2023-12-13,GOOGL,154.36,154.65,154.25,154.33,109067879
2023-12-13,MSFT,251.88,254.72,250.89,250.95,104982919
2023-12-13,TSLA,249.12,249.14,247.91,248.84,67689001
2023-12-14,AAPL,113.67,115.19,113.5,114.11,79274866
2023-12-14,AMZN,128.38,129.1,127.85,128.39,63456892
2023-12-14,GOOGL,156.38,156.84,154.54,155.82,44408006
2023-12-14,MSFT,250.92,252.6,249.4,250.06,90183633
2023-12-14,TSLA,246.91,248.04,244.97,247.41,109020436
2023-12-15,AAPL,114.6,115.5,114.07,114.73,41480198
2023-12-15,AMZN,130.75,131.2,130.74,130.79,111878378
2023-12-15,GOOGL,154.61,155.61,154.25,154.63,23851535
2023-12-15,MSFT,248.85,249.3,246.19,247.68,84649394
2023-12-15,TSLA,249.41,251.1,249.08,250.12,105804598
2023-12-18,AAPL,113.79,114.55,113.77,114.2,79516175
2023-12-18,AMZN,133.7,134.04,133.66,134.03,59007989
2023-12-18,GOOGL,150.26,151.73,149.5,151.43,112329534
2023-12-18,MSFT,243.97,245.48,242.86,244.69,34950685
2023-12-18,TSLA,253.42,254.45,252.75,253.78,50186367
2023-12-19,AAPL,114.31,114.71,113.75,114.15,30232884
2023-12-19,AMZN,131.26,131.99,131.19,131.46,80972983
2023-12-19,GOOGL,152.04,152.45,152.01,152.06,41916871
2023-12-19,MSFT,245.55,246.05,244.75,245.97,26882265
2023-12-19,TSLA,257.36,257.53,254.69,256.62,55084216
2023-12-20,AAPL,115.04,115.36,114.39,114.63,32987645
2023-12-20,AMZN,131.73,133.15,130.3,131.14,102888696
2023-12-20,GOOGL,153.88,154.95,153.87,154.66,100448607
2023-12-20,MSFT,246.85,246.93,245.1,245.58,95449177
2023-12-20,TSLA,260.88,262.65,259.23,260.78,95380628
2023-12-21,AAPL,113.51,114.21,113.2,113.41,82606107
2023-12-21,AMZN,130.71,131.81,128.89,130.13,40219888
2023-12-21,GOOGL,154.22,154.94,153.2,154.11,26689950
2023-12-21,MSFT,246.95,250.0,246.54,246.93,98085733
2023-12-21,TSLA,259.57,260.35,258.11,259.39,52202004
2023-12-22,AAPL,114.41,114.82,114.0,114.62,74552082
2023-12-22,AMZN,134.0,134.4,132.25,132.86,107241678
2023-12-22,GOOGL,157.0,158.43,154.08,156.19,118566145
2023-12-22,MSFT,250.81,251.25,249.77,250.76,64333151
2023-12-22,TSLA,262.14,264.22,259.74,262.4,94352644
2023-12-25,AAPL,113.73,114.03,113.47,113.87,105589047
2023-12-25,AMZN,134.76,135.71,133.73,135.11,121195918
2023-12-25,GOOGL,157.56,158.16,156.95,157.4,69578571
2023-12-25,MSFT,255.3,256.16,254.47,254.7,29733741
2023-12-25,TSLA,270.29,273.15,269.92,270.5,30289067
2023-12-26,AAPL,112.5,113.67,112.02,112.44,21448492
2023-12-26,AMZN,132.63,133.2,130.55,133.06,49609057
2023-12-26,GOOGL,153.89,155.91,153.51,155.09,20521649
2023-12-26,MSFT,251.1,251.45,250.11,250.57,37211878
2023-12-26,TSLA,274.07,274.13,273.6,273.89,37309193
2023-12-27,AAPL,112.13,113.01,111.91,112.62,84103326
2023-12-27,AMZN,132.11,132.27,131.74,132.05,53854671
2023-12-27,GOOGL,156.41,156.92,155.57,155.92,66118190
2023-12-27,MSFT,247.14,248.66,245.89,247.48,29679077
2023-12-27,TSLA,269.98,271.55,269.57,271.48,72145110
2023-12-28,AAPL,113.48,114.52,113.36,113.43,83662958
2023-12-28,AMZN,132.26,133.32,132.07,132.84,35950423
2023-12-28,GOOGL,155.9,155.97,155.33,155.75,74096669
2023-12-28,MSFT,246.57,249.06,246.55,246.66,26195895
2023-12-28,TSLA,275.42,277.39,273.03,274.09,112007798
2023-12-29,AAPL,113.16,114.03,113.04,113.1,46138238
2023-12-29,AMZN,137.16,137.92,136.18,137.01,98436569
2023-12-29,GOOGL,158.31,158.38,157.25,157.42,126821021
2023-12-29,MSFT,247.78,248.68,246.26,247.24,115966815
2023-12-29,TSLA,278.76,281.41,275.93,279.42,123664030
2024-01-01,AAPL,111.5,112.11,110.54,111.69,75391213
